sample_id,dest_filename,s3_path
HG00558,HG00558.m54329U_220114_143904.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00558/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00558.m54329U_220114_143904.dc.q20.fastq.gz
HG00558,HG00558.m54329U_220116_013607.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00558/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00558.m54329U_220116_013607.dc.q20.fastq.gz
HG00558,HG00558.m64076_220216_013707.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00558/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00558.m64076_220216_013707.dc.q20.fastq.gz
HG00558,HG00558.m84046_230519_231055_s2.hifi_reads.bc1016.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG00558/m84046_230519_231055_s2.hifi_reads.bc1016.bam
HG00558,HG00558.m84046_230602_213334_s2.hifi_reads.bc1016.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG00558/m84046_230602_213334_s2.hifi_reads.bc1016.bam
HG00558,HG00558.m84046_230623_210640_s1.hifi_reads.bc1016.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG00558/m84046_230623_210640_s1.hifi_reads.bc1016.bam
HG00558,HG00558.m84046_230720_182350_s1.hifi_reads.bc2004.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG00558/m84046_230720_182350_s1.hifi_reads.bc2004.bam
HG00597,HG00597.m64043_211210_180342.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00597/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00597.m64043_211210_180342.dc.q20.fastq.gz
HG00597,HG00597.m64043_211212_045901.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00597/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00597.m64043_211212_045901.dc.q20.fastq.gz
HG00597,HG00597.m64043_211213_155654.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00597/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00597.m64043_211213_155654.dc.q20.fastq.gz
HG00597,HG00597.m64043_211222_184851.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00597/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00597.m64043_211222_184851.dc.q20.fastq.gz
HG00597,HG00597.m84081_230721_175633_s1.hifi_reads.bc1021.bam,s3://human-pangenomics/submissions/331018f0-4fa6-46d3-bf49-dc08405598c3--WUSTL_HPRC_HiFi_Year3_TopUp/HG00597/PacBio_HiFi/m84081_230721_175633_s1.hifi_reads.bc1021.bam
HG00597,HG00597.m84081_230721_182654_s2.hifi_reads.bc1021.bam,s3://human-pangenomics/submissions/331018f0-4fa6-46d3-bf49-dc08405598c3--WUSTL_HPRC_HiFi_Year3_TopUp/HG00597/PacBio_HiFi/m84081_230721_182654_s2.hifi_reads.bc1021.bam
HG00609,HG00609.m64136_210620_054327.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG00609/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00609.m64136_210620_054327.dc.q20.fastq.gz
HG00609,HG00609.m64136_210622_163607.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG00609/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00609.m64136_210622_163607.dc.q20.fastq.gz
HG00609,HG00609.m64136_210624_033152.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG00609/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00609.m64136_210624_033152.dc.q20.fastq.gz
HG00609,HG00609.m84081_231124_014115_s1.hifi_reads.bc2090.bam,s3://human-pangenomics/submissions/67b71022-da25-40ef-b56f-52297e946b32--WUSTL_HPRC_HiFi_Year2_TopUp/HG00609/PacBio_HiFi/m84081_231124_014115_s1.hifi_reads.bc2090.bam
HG00609,HG00609.m84081_231124_021221_s2.hifi_reads.bc2090.bam,s3://human-pangenomics/submissions/67b71022-da25-40ef-b56f-52297e946b32--WUSTL_HPRC_HiFi_Year2_TopUp/HG00609/PacBio_HiFi/m84081_231124_021221_s2.hifi_reads.bc2090.bam
HG00609,HG00609.m84081_231124_024327_s3.hifi_reads.bc2090.bam,s3://human-pangenomics/submissions/67b71022-da25-40ef-b56f-52297e946b32--WUSTL_HPRC_HiFi_Year2_TopUp/HG00609/PacBio_HiFi/m84081_231124_024327_s3.hifi_reads.bc2090.bam
HG00621,HG00621.m64136_200710_174522.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00621/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00621.m64136_200710_174522.dc.q20.fastq.gz
HG00621,HG00621.m64136_200711_235843.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00621/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00621.m64136_200711_235843.dc.q20.fastq.gz
HG00621,HG00621.m64136_200713_062514.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00621/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00621.m64136_200713_062514.dc.q20.fastq.gz
HG00621,HG00621.m64136_200714_125149.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00621/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00621.m64136_200714_125149.dc.q20.fastq.gz
HG00621,HG00621.m84081_231222_081401_s1.hifi_reads.bc2027.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG00621/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2027.bam
HG00621,HG00621.m84081_231222_101332_s2.hifi_reads.bc2027.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG00621/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2027.bam
HG00621,HG00621.m84081_231222_121301_s3.hifi_reads.bc2027.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG00621/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2027.bam
HG00621,HG00621.m84081_231222_141231_s4.hifi_reads.bc2027.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG00621/PacBio_HiFi/m84081_231222_141231_s4.hifi_reads.bc2027.bam
HG00639,HG00639.m54329U_211222_104516.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00639/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00639.m54329U_211222_104516.dc.q20.fastq.gz
HG00639,HG00639.m54329U_211230_014258.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00639/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00639.m54329U_211230_014258.dc.q20.fastq.gz
HG00639,HG00639.m54329U_211231_123903.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00639/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00639.m54329U_211231_123903.dc.q20.fastq.gz
HG00639,HG00639.m64076_220216_013707.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00639/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00639.m64076_220216_013707.dc.q20.fastq.gz
HG00639,HG00639.m84046_230707_192442_s1.hifi_reads.bc2059.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG00639/m84046_230707_192442_s1.hifi_reads.bc2059.bam
HG00642,HG00642.m54329U_210524_174516.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG00642/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00642.m54329U_210524_174516.dc.q20.fastq.gz
HG00642,HG00642.m64076_210516_091844.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG00642/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00642.m64076_210516_091844.dc.q20.fastq.gz
HG00642,HG00642.m64076_210520_213355.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG00642/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00642.m64076_210520_213355.dc.q20.fastq.gz
HG00642,HG00642.m64076_210522_082905.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG00642/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00642.m64076_210522_082905.dc.q20.fastq.gz
HG00642,HG00642.m84046_230531_221339_s3.hifi_reads.default.bam,s3://human-pangenomics/submissions/4f8c8e63-dfd3-4f90-965f-8a8cf3ee4de9--UW_HPRC_HiFi_Y4_AND_Y3_Topoff/HG00642/m84046_230531_221339_s3.hifi_reads.default.bam
HG00658,HG00658.m64055e_220304_184221.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG00658/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00658.m64055e_220304_184221.dc.q20.fastq.gz
HG00658,HG00658.m64055e_220403_045718.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG00658/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00658.m64055e_220403_045718.dc.q20.fastq.gz
HG00658,HG00658.m64055e_220504_181614.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG00658/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00658.m64055e_220504_181614.dc.q20.fastq.gz
HG00658,HG00658.m64330e_220225_192221.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG00658/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00658.m64330e_220225_192221.dc.q20.fastq.gz
HG00658,HG00658.m64330e_220512_181140.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG00658/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00658.m64330e_220512_181140.dc.q20.fastq.gz
HG00658,HG00658.m64334e_220429_152228.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG00658/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00658.m64334e_220429_152228.dc.q20.fastq.gz
HG00658,HG00658.m84091_230905_192642_s1.hifi_reads.bc1018.bam,s3://human-pangenomics/submissions/B8BD83FD-2608-4494-AFD4-E63DC2376381--RU_Y3_topoff_redo/HG00658/hifi_reads/m84091_230905_192642_s1.hifi_reads.bc1018.bam
HG00658,HG00658.m84091_230905_195701_s2.hifi_reads.bc1018.bam,s3://human-pangenomics/submissions/B8BD83FD-2608-4494-AFD4-E63DC2376381--RU_Y3_topoff_redo/HG00658/hifi_reads/m84091_230905_195701_s2.hifi_reads.bc1018.bam
HG00658,HG00658.m84091_230905_202807_s3.hifi_reads.bc1018.bam,s3://human-pangenomics/submissions/B8BD83FD-2608-4494-AFD4-E63DC2376381--RU_Y3_topoff_redo/HG00658/hifi_reads/m84091_230905_202807_s3.hifi_reads.bc1018.bam
HG00673,HG00673.m64043_200716_182902.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00673/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00673.m64043_200716_182902.dc.q20.fastq.gz
HG00673,HG00673.m64043_200718_004213.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00673/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00673.m64043_200718_004213.dc.q20.fastq.gz
HG00673,HG00673.m64043_200719_070806.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00673/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00673.m64043_200719_070806.dc.q20.fastq.gz
HG00673,HG00673.m64043_200720_133355.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00673/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00673.m64043_200720_133355.dc.q20.fastq.gz
HG00673,HG00673.m84081_231222_081401_s1.hifi_reads.bc2028.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG00673/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2028.bam
HG00673,HG00673.m84081_231222_101332_s2.hifi_reads.bc2028.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG00673/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2028.bam
HG00673,HG00673.m84081_231222_121301_s3.hifi_reads.bc2028.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG00673/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2028.bam
HG00673,HG00673.m84081_231222_141231_s4.hifi_reads.bc2028.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG00673/PacBio_HiFi/m84081_231222_141231_s4.hifi_reads.bc2028.bam
HG00706,HG00706.m64055e_210731_145204.hifi_reads.bam,s3://human-pangenomics/submissions/746FF75B-3C32-42AF-92BB-290BA92CF89A--RU_Y2_HIFI/HG00706/m64055e_210731_145204.hifi_reads.bam
HG00706,HG00706.m64055e_210812_050522.hifi_reads.bam,s3://human-pangenomics/submissions/746FF75B-3C32-42AF-92BB-290BA92CF89A--RU_Y2_HIFI/HG00706/m64055e_210812_050522.hifi_reads.bam
HG00706,HG00706.m64055e_210813_141904.hifi_reads.bam,s3://human-pangenomics/submissions/746FF75B-3C32-42AF-92BB-290BA92CF89A--RU_Y2_HIFI/HG00706/m64055e_210813_141904.hifi_reads.bam
HG00706,HG00706.m64055e_210814_234047.hifi_reads.bam,s3://human-pangenomics/submissions/746FF75B-3C32-42AF-92BB-290BA92CF89A--RU_Y2_HIFI/HG00706/m64055e_210814_234047.hifi_reads.bam
HG00706,HG00706.m84091_230817_140121_s1.hifi_reads.bc1011.bam,s3://human-pangenomics/submissions/4D90DDB8-2EAC-4DCA-9CCF-2A85C7CC96AD--RU_Y2_topoff/HG00706/hifi_reads/m84091_230817_140121_s1.hifi_reads.bc1011.bam
HG00733,HG00733.m64076_211214_012715.hifi_reads.bam,s3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/PacBio_HiFi/m64076_211214_012715.hifi_reads.bam
HG00733,HG00733.m64076_211215_225159.hifi_reads.bam,s3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/PacBio_HiFi/m64076_211215_225159.hifi_reads.bam
HG00733,HG00733.m64076_211217_081943.hifi_reads.bam,s3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/PacBio_HiFi/m64076_211217_081943.hifi_reads.bam
HG00733,HG00733.m64076_211218_173901.hifi_reads.bam,s3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/PacBio_HiFi/m64076_211218_173901.hifi_reads.bam
HG00733,HG00733.m64076_211221_015212.hifi_reads.bam,s3://human-pangenomics/submissions/f87501a1-c910-4128-994e-e35c3dc6595c--HG00733_T2T_UW_HiFi_ONT/raw_data/PacBio_HiFi/m64076_211221_015212.hifi_reads.bam
HG00735,HG00735.m64043_200702_173033.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00735/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00735.m64043_200702_173033.dc.q20.fastq.gz
HG00735,HG00735.m64043_200703_234328.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00735/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00735.m64043_200703_234328.dc.q20.fastq.gz
HG00735,HG00735.m64043_200705_060840.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00735/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00735.m64043_200705_060840.dc.q20.fastq.gz
HG00735,HG00735.m64043_200706_123423.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00735/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00735.m64043_200706_123423.dc.q20.fastq.gz
HG00738,HG00738.m64043_210530_003337.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG00738/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00738.m64043_210530_003337.dc.q20.fastq.gz
HG00738,HG00738.m64043_210531_080529.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG00738/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00738.m64043_210531_080529.dc.q20.fastq.gz
HG00738,HG00738.m64043_210601_160048.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG00738/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00738.m64043_210601_160048.dc.q20.fastq.gz
HG00738,HG00738.m64136_210602_151340.dc.q20.fastq.gz,s3://human-pangenomics/submissions/02355F32-E75A-4279-A7B8-FCCEA70FB6CD--DEEPCONSENSUS_v1pt2/HG00738/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00738.m64136_210602_151340.dc.q20.fastq.gz
HG00738,HG00738.m84081_231112_034048_s4.hifi_reads.bc2079.bam,s3://human-pangenomics/submissions/67b71022-da25-40ef-b56f-52297e946b32--WUSTL_HPRC_HiFi_Year2_TopUp/HG00738/PacBio_HiFi/m84081_231112_034048_s4.hifi_reads.bc2079.bam
HG00741,HG00741.m64136_200625_174949.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00741/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00741.m64136_200625_174949.dc.q20.fastq.gz
HG00741,HG00741.m64136_200627_000247.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00741/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00741.m64136_200627_000247.dc.q20.fastq.gz
HG00741,HG00741.m64136_200628_062837.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00741/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00741.m64136_200628_062837.dc.q20.fastq.gz
HG00741,HG00741.m64136_200629_125431.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG00741/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00741.m64136_200629_125431.dc.q20.fastq.gz
HG00741,HG00741.m84081_231222_081401_s1.hifi_reads.bc2024.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG00741/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2024.bam
HG00741,HG00741.m84081_231222_101332_s2.hifi_reads.bc2024.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG00741/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2024.bam
HG00741,HG00741.m84081_231222_121301_s3.hifi_reads.bc2024.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG00741/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2024.bam
HG00741,HG00741.m84081_231222_141231_s4.hifi_reads.bc2024.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG00741/PacBio_HiFi/m84081_231222_141231_s4.hifi_reads.bc2024.bam
HG01071,HG01071.m64043_220520_191036.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01071/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01071.m64043_220520_191036.dc.q20.fastq.gz
HG01071,HG01071.m64043_220522_151822.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG01071/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01071.m64043_220522_151822.dc.q20.fastq.gz
HG01071,HG01071.m64136_200702_173125.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG01071/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01071.m64136_200702_173125.dc.q20.fastq.gz
HG01071,HG01071.m64136_200703_234438.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG01071/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01071.m64136_200703_234438.dc.q20.fastq.gz
HG01071,HG01071.m64136_200705_061033.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG01071/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01071.m64136_200705_061033.dc.q20.fastq.gz
HG01071,HG01071.m64136_200706_123635.dc.q20.fastq.gz,s3://human-pangenomics/submissions/3A25CF8A-1F36-42EE-BC9F-D29CECAA2A99--HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20/HG01071/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01071.m64136_200706_123635.dc.q20.fastq.gz
HG01071,HG01071.m84081_231222_081401_s1.hifi_reads.bc2026.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG01071/PacBio_HiFi/m84081_231222_081401_s1.hifi_reads.bc2026.bam
HG01071,HG01071.m84081_231222_101332_s2.hifi_reads.bc2026.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG01071/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2026.bam
HG01071,HG01071.m84081_231222_121301_s3.hifi_reads.bc2026.bam,s3://human-pangenomics/submissions/7acad60d-3d90-4dcf-9291-e2c679724df3--WUSTL_HPRC_HiFi_Year1_TopUp/HG01071/PacBio_HiFi/m84081_231222_121301_s3.hifi_reads.bc2026.bam
